user_id,second_purchase_item_quantity,third_purchase_item_quantity,fourth_purchase_item_quantity,fifth_purchase_item_quantity,status_f3,status_f4,status_f5
32752,2,2,2,2,維持,維持,維持
32755,3,3,3,3,維持,維持,維持
21057,1,1,1,,維持,維持,
32758,2,2,2,2,維持,維持,維持
32759,3,3,,,維持,,
32773,2,2,2,2,維持,維持,維持
32774,2,2,2,2,維持,維持,維持
21137,3,,,,,,
32779,3,3,3,3,維持,維持,維持
32784,2,2,2,2,維持,維持,維持
32790,2,2,2,2,維持,維持,維持
21168,1,1,1,,維持,維持,
32794,3,3,2,2,維持,減少,維持
32815,3,3,3,2,維持,維持,減少
32816,3,3,3,3,維持,維持,維持
21265,1,1,1,,維持,維持,
21295,1,1,1,,維持,維持,
21301,3,,,,,,
32833,2,,,,,,
32835,3,,,,,,
32836,3,3,3,3,維持,維持,維持
32837,3,3,3,3,維持,維持,維持
32841,3,3,3,3,維持,維持,維持
21443,3,,,,,,
32845,3,3,3,3,維持,維持,維持
32854,3,3,3,3,維持,維持,維持
32859,3,3,3,3,維持,維持,維持
32865,3,3,,,維持,,
21484,2,1,,,減少,,
32872,2,2,2,2,維持,維持,維持
32886,3,3,3,3,維持,維持,維持
32888,2,,,,,,
32889,3,,,,,,
32891,3,,,,,,
32892,2,,,,,,
21616,2,1,,,減少,,
32898,3,3,3,3,維持,維持,維持
32899,3,3,3,3,維持,維持,維持
32900,1,1,1,1,維持,維持,維持
32902,3,3,3,3,維持,維持,維持
32903,2,2,2,2,維持,維持,維持
32906,2,,,,,,
32907,1,1,1,,維持,維持,
32909,3,3,3,3,維持,維持,維持
21662,3,,,,,,
32925,3,3,3,3,維持,維持,維持
32944,3,3,3,3,維持,維持,維持
32946,2,2,2,2,維持,維持,維持
32952,3,3,3,3,維持,維持,維持
21719,1,1,1,,維持,維持,
32964,3,3,,,維持,,
32965,2,2,2,2,維持,維持,維持
32968,2,2,2,2,維持,維持,維持
21739,3,,,,,,
32975,3,,,,,,
32979,2,2,2,2,維持,維持,維持
21994,1,1,1,,維持,維持,
32983,3,,,,,,
32984,3,3,3,3,維持,維持,維持
32986,2,2,2,2,維持,維持,維持
32988,2,2,2,2,維持,維持,維持
32994,2,2,2,2,維持,維持,維持
32995,3,3,3,3,維持,維持,維持
22029,2,1,,,減少,,
33005,1,1,2,2,維持,増加,維持
33011,2,2,2,2,維持,維持,維持
33012,3,3,3,3,維持,維持,維持
33013,2,2,2,2,維持,維持,維持
22310,3,,,,,,
33016,3,3,3,3,維持,維持,維持
22400,3,,,,,,
33028,3,,,,,,
33033,3,3,,,維持,,
22427,3,,,,,,
22470,1,1,1,,維持,維持,
33038,2,2,2,2,維持,維持,維持
33041,3,3,3,3,維持,維持,維持
22707,3,,,,,,
33051,3,3,3,3,維持,維持,維持
33052,3,3,3,3,維持,維持,維持
22809,3,,,,,,
33055,2,2,2,2,維持,維持,維持
33056,3,,,,,,
33058,2,2,3,3,維持,増加,維持
33062,1,,,,,,
22812,1,1,1,,維持,維持,
22855,3,,,,,,
33076,3,3,3,3,維持,維持,維持
33081,3,3,3,3,維持,維持,維持
33083,3,3,,,維持,,
23181,1,1,1,,維持,維持,
23237,3,,,,,,
33093,3,3,3,3,維持,維持,維持
33095,1,1,1,1,維持,維持,維持
33106,3,,,,,,
33107,3,3,3,3,維持,維持,維持
33108,3,3,3,3,維持,維持,維持
33109,2,2,2,2,維持,維持,維持
23431,2,1,,,減少,,
23455,1,1,1,,維持,維持,
33113,3,3,3,,維持,維持,
33114,2,2,2,,維持,維持,
33115,2,2,2,2,維持,維持,維持
33117,2,2,2,2,維持,維持,維持
33121,2,2,2,2,維持,維持,維持
33123,3,3,3,3,維持,維持,維持
33124,3,3,3,3,維持,維持,維持
33129,2,,,,,,
33132,2,2,2,2,維持,維持,維持
23721,3,,,,,,
33135,3,3,3,,維持,維持,
33140,3,3,3,3,維持,維持,維持
33143,3,3,3,3,維持,維持,維持
23847,3,,,,,,
23859,1,1,1,,維持,維持,
24080,3,,,,,,
24112,3,,,,,,
24176,3,,,,,,
24275,1,1,1,,維持,維持,
33166,1,1,1,1,維持,維持,維持
33167,1,1,1,1,維持,維持,維持
33171,2,2,2,2,維持,維持,維持
33173,2,2,2,2,維持,維持,維持
33174,3,3,3,3,維持,維持,維持
33176,3,,,,,,
33178,2,2,2,2,維持,維持,維持
33186,2,2,2,2,維持,維持,維持
24381,3,,,,,,
24399,1,1,1,,維持,維持,
24454,2,1,,,減少,,
33204,2,2,2,2,維持,維持,維持
33210,3,3,3,3,維持,維持,維持
33212,3,3,3,3,維持,維持,維持
33213,2,2,2,2,維持,維持,維持
33222,3,3,3,3,維持,維持,維持
33224,2,2,2,2,維持,維持,維持
33226,3,3,3,3,維持,維持,維持
33229,2,2,2,2,維持,維持,維持
33232,3,3,3,3,維持,維持,維持
33236,3,,,,,,
33237,3,3,3,3,維持,維持,維持
33238,2,2,2,2,維持,維持,維持
33240,3,3,3,3,維持,維持,維持
33242,1,1,3,,維持,増加,
33249,1,1,1,1,維持,維持,維持
33254,3,,,,,,
33261,1,1,1,1,維持,維持,維持
33262,3,,,,,,
33266,3,,,,,,
33273,3,3,3,3,維持,維持,維持
33274,3,,,,,,
33281,3,3,3,3,維持,維持,維持
33282,2,2,2,2,維持,維持,維持
33290,3,3,3,3,維持,維持,維持
33295,3,3,3,3,維持,維持,維持
33299,3,3,3,3,維持,維持,維持
24474,3,,,,,,
33305,3,3,3,3,維持,維持,維持
24534,3,,,,,,
24638,1,1,1,,維持,維持,
33314,2,2,2,2,維持,維持,維持
33317,3,3,3,3,維持,維持,維持
33319,3,3,3,3,維持,維持,維持
33320,3,3,3,3,維持,維持,維持
33328,3,3,3,3,維持,維持,維持
24813,3,,,,,,
24884,1,1,1,,維持,維持,
33334,3,3,3,3,維持,維持,維持
33335,3,3,3,3,維持,維持,維持
25307,3,,,,,,
33338,1,1,1,1,維持,維持,維持
33340,2,2,2,2,維持,維持,維持
33346,3,3,3,3,維持,維持,維持
25392,3,,,,,,
33355,2,2,2,2,維持,維持,維持
33359,3,3,3,3,維持,維持,維持
33361,1,1,1,1,維持,維持,維持
33363,2,2,2,2,維持,維持,維持
33366,3,3,3,3,維持,維持,維持
33376,1,1,2,2,維持,増加,維持
33380,3,3,3,3,維持,維持,維持
33382,3,3,3,3,維持,維持,維持
25395,3,,,,,,
25414,3,,,,,,
25473,1,1,1,,維持,維持,
33408,3,3,3,3,維持,維持,維持
25474,1,1,1,,維持,維持,
33414,3,3,,,維持,,
33417,1,1,1,1,維持,維持,維持
33418,2,2,2,2,維持,維持,維持
33422,1,1,1,1,維持,維持,維持
33424,3,,,,,,
33425,3,3,3,3,維持,維持,維持
33426,3,3,3,3,維持,維持,維持
25651,3,,,,,,
33438,3,3,,,維持,,
33439,3,3,3,3,維持,維持,維持
25741,1,1,1,,維持,維持,
33451,2,2,,,維持,,
33454,2,2,2,2,維持,維持,維持
33455,3,3,3,3,維持,維持,維持
33457,3,3,3,3,維持,維持,維持
33459,2,2,2,3,維持,維持,増加
33462,2,2,2,2,維持,維持,維持
33465,2,2,2,2,維持,維持,維持
33469,2,2,2,2,維持,維持,維持
25813,1,1,1,,維持,維持,
33474,3,3,3,3,維持,維持,維持
33481,1,1,1,1,維持,維持,維持
33482,3,3,,,維持,,
26028,3,,,,,,
33490,3,3,3,3,維持,維持,維持
33496,3,3,3,3,維持,維持,維持
33497,2,2,,,維持,,
33498,3,3,,,維持,,
33501,2,2,2,2,維持,維持,維持
33502,3,3,3,3,維持,維持,維持
33507,3,3,3,3,維持,維持,維持
33510,3,3,3,3,維持,維持,維持
33511,3,3,3,3,維持,維持,維持
26037,1,1,1,,維持,維持,
33516,3,,,,,,
26044,1,1,1,,維持,維持,
26231,3,,,,,,
33531,2,2,2,2,維持,維持,維持
26285,3,,,,,,
33539,1,1,1,1,維持,維持,維持
33541,3,3,3,3,維持,維持,維持
33545,3,,,,,,
33550,2,2,2,2,維持,維持,維持
33552,3,,,,,,
26312,3,,,,,,
33554,2,,,,,,
33556,3,3,3,3,維持,維持,維持
26357,3,,,,,,
26525,1,1,1,,維持,維持,
33567,3,3,3,3,維持,維持,維持
33572,1,,,,,,
26565,3,,,,,,
33580,3,,,,,,
33581,2,2,2,2,維持,維持,維持
26958,1,1,1,,維持,維持,
33585,2,2,2,2,維持,維持,維持
33591,3,3,3,3,維持,維持,維持
27256,3,,,,,,
33599,3,3,3,3,維持,維持,維持
27297,3,,,,,,
33604,3,3,3,3,維持,維持,維持
33610,2,2,2,2,維持,維持,維持
33612,3,3,3,3,維持,維持,維持
27635,3,,,,,,
27670,3,,,,,,
27682,3,,,,,,
28077,3,,,,,,
33624,3,3,3,3,維持,維持,維持
33625,3,3,3,3,維持,維持,維持
33634,3,,,,,,
33635,2,2,2,2,維持,維持,維持
33637,3,3,3,3,維持,維持,維持
33644,2,2,,,維持,,
33650,1,,,,,,
33651,2,2,2,2,維持,維持,維持
33659,3,3,3,3,維持,維持,維持
28226,3,,,,,,
33665,3,3,3,3,維持,維持,維持
33672,3,3,3,3,維持,維持,維持
33675,3,3,,,維持,,
33680,1,1,1,1,維持,維持,維持
33686,3,3,2,2,維持,減少,維持
33687,1,1,1,1,維持,維持,維持
33690,1,1,1,1,維持,維持,維持
33691,2,2,2,2,維持,維持,維持
33692,3,3,3,3,維持,維持,維持
33697,2,2,2,2,維持,維持,維持
33699,3,3,,,維持,,
28597,3,,,,,,
33702,2,2,2,2,維持,維持,維持
33709,2,2,2,2,維持,維持,維持
33711,2,2,2,2,維持,維持,維持
28694,3,,,,,,
33713,3,3,3,3,維持,維持,維持
33716,2,2,2,,維持,維持,
29078,3,,,,,,
33734,3,3,,,維持,,
33735,3,3,3,3,維持,維持,維持
33736,2,2,2,2,維持,維持,維持
33738,3,3,3,3,維持,維持,維持
33742,3,3,3,3,維持,維持,維持
33748,2,2,2,2,維持,維持,維持
33749,2,2,2,2,維持,維持,維持
33755,2,2,2,2,維持,維持,維持
33756,3,3,3,3,維持,維持,維持
33759,3,3,3,3,維持,維持,維持
33761,2,2,2,2,維持,維持,維持
29303,1,1,1,,維持,維持,
33763,3,3,3,2,維持,維持,減少
33765,3,3,3,3,維持,維持,維持
33768,3,3,3,3,維持,維持,維持
33775,3,3,3,3,維持,維持,維持
29725,3,,,,,,
33784,3,3,,,維持,,
33797,3,3,3,3,維持,維持,維持
29907,3,,,,,,
33802,2,,,,,,
33803,3,3,3,3,維持,維持,維持
33806,2,2,2,2,維持,維持,維持
33812,3,,,,,,
33813,3,3,3,3,維持,維持,維持
33815,3,3,3,3,維持,維持,維持
33819,3,3,3,3,維持,維持,維持
33820,3,3,3,3,維持,維持,維持
33824,1,,,,,,
33825,1,1,1,1,維持,維持,維持
33827,1,1,,,維持,,
30079,1,1,1,,維持,維持,
33837,2,2,2,2,維持,維持,維持
33842,3,3,3,3,維持,維持,維持
33845,3,,,,,,
30321,3,,,,,,
33848,3,,,,,,
30395,3,,,,,,
33863,3,,,,,,
33866,1,,,,,,
33869,3,,,,,,
33871,2,,,,,,
33875,3,1,,,減少,,
33877,2,2,2,2,維持,維持,維持
33879,3,3,,,維持,,
30480,3,,,,,,
30511,1,1,1,,維持,維持,
33888,2,,,,,,
33901,3,3,3,3,維持,維持,維持
33908,3,3,3,3,維持,維持,維持
33909,3,3,3,3,維持,維持,維持
33911,2,2,2,2,維持,維持,維持
33915,3,3,,,維持,,
33917,3,3,3,3,維持,維持,維持
33918,3,3,3,3,維持,維持,維持
33920,3,3,3,3,維持,維持,維持
33927,1,1,1,1,維持,維持,維持
30517,1,1,1,,維持,維持,
33929,2,2,2,2,維持,維持,維持
33933,3,2,2,2,減少,維持,維持
33934,3,3,3,3,維持,維持,維持
33936,3,,,,,,
33937,1,,,,,,
33939,2,2,,,維持,,
33947,2,,,,,,
33948,3,3,3,3,維持,維持,維持
33951,3,,,,,,
33952,3,,,,,,
33954,2,2,2,2,維持,維持,維持
33956,2,2,2,2,維持,維持,維持
30845,3,,,,,,
33965,2,2,2,3,維持,維持,増加
30853,1,1,1,,維持,維持,
33977,3,,,,,,
33978,3,3,3,3,維持,維持,維持
33985,1,1,,,維持,,
33987,1,1,1,1,維持,維持,維持
30896,3,,,,,,
31101,3,,,,,,
34003,3,3,3,3,維持,維持,維持
34015,2,2,2,1,維持,維持,減少
34018,3,3,3,3,維持,維持,維持
31108,3,,,,,,
34028,2,2,2,2,維持,維持,維持
34030,2,,,,,,
31372,1,1,1,,維持,維持,
34034,3,3,3,3,維持,維持,維持
34039,2,,,,,,
34042,3,3,3,3,維持,維持,維持
34043,3,,,,,,
31393,3,,,,,,
34046,2,,,,,,
34049,3,3,3,3,維持,維持,維持
34050,2,2,2,2,維持,維持,維持
34051,2,,,,,,
34052,3,3,3,3,維持,維持,維持
34053,2,2,2,2,維持,維持,維持
34062,3,3,3,3,維持,維持,維持
34063,3,3,2,2,維持,減少,維持
34066,2,2,2,2,維持,維持,維持
34071,3,3,3,3,維持,維持,維持
34078,1,1,1,1,維持,維持,維持
34079,2,2,2,2,維持,維持,維持
34086,3,,,,,,
31607,1,1,1,,維持,維持,
34090,3,3,3,3,維持,維持,維持
34093,1,1,1,1,維持,維持,維持
34096,3,,,,,,
34097,2,2,2,2,維持,維持,維持
31615,3,,,,,,
31743,3,,,,,,
34109,2,2,2,2,維持,維持,維持
34111,3,2,2,2,減少,維持,維持
34112,3,,,,,,
34113,3,3,3,,維持,維持,
31753,3,,,,,,
31857,1,1,1,,維持,維持,
34120,2,2,2,2,維持,維持,維持
34121,1,1,,,維持,,
32023,3,,,,,,
34129,2,2,2,2,維持,維持,維持
32282,3,,,,,,
34131,3,3,3,3,維持,維持,維持
34132,3,3,3,3,維持,維持,維持
34138,3,3,3,3,維持,維持,維持
34146,2,,,,,,
34153,3,3,3,3,維持,維持,維持
34157,3,3,3,3,維持,維持,維持
34163,3,,,,,,
32351,1,1,1,,維持,維持,
34173,2,2,2,2,維持,維持,維持
34181,3,3,3,3,維持,維持,維持
34183,1,1,1,1,維持,維持,維持
34185,3,3,3,3,維持,維持,維持
34186,1,1,1,1,維持,維持,維持
34189,3,,,,,,
34191,3,3,3,3,維持,維持,維持
34192,2,2,2,2,維持,維持,維持
34195,3,3,3,3,維持,維持,維持
34196,3,,,,,,
34198,2,2,2,2,維持,維持,維持
34205,3,3,3,3,維持,維持,維持
34206,1,1,1,1,維持,維持,維持
34207,2,2,2,2,維持,維持,維持
34210,2,,,,,,
34214,2,2,2,2,維持,維持,維持
34215,2,2,2,2,維持,維持,維持
34224,3,3,3,3,維持,維持,維持
34225,3,3,3,3,維持,維持,維持
34231,2,2,2,2,維持,維持,維持
34233,3,3,3,3,維持,維持,維持
34234,2,2,2,2,維持,維持,維持
32513,3,,,,,,
34238,2,2,,,維持,,
34239,2,2,2,2,維持,維持,維持
34243,3,3,3,3,維持,維持,維持
34244,2,2,2,2,維持,維持,維持
34246,2,2,2,2,維持,維持,維持
34247,3,,,,,,
34249,2,2,2,2,維持,維持,維持
34251,3,3,3,,維持,維持,
32519,3,,,,,,
32527,2,1,,,減少,,
34256,3,3,3,3,維持,維持,維持
34258,2,2,2,2,維持,維持,維持
34263,3,3,3,3,維持,維持,維持
34266,3,3,3,3,維持,維持,維持
34267,3,3,3,3,維持,維持,維持
34268,1,1,,,維持,,
32626,1,1,1,,維持,維持,
34273,3,3,3,3,維持,維持,維持
32844,3,,,,,,
34281,3,3,3,,維持,維持,
34282,2,2,2,2,維持,維持,維持
34283,3,3,3,3,維持,維持,維持
34289,3,3,2,2,維持,減少,維持
33017,3,,,,,,
34291,2,2,2,2,維持,維持,維持
34293,3,3,3,3,維持,維持,維持
34298,3,3,3,3,維持,維持,維持
33034,3,,,,,,
34302,3,3,3,3,維持,維持,維持
34303,3,3,3,3,維持,維持,維持
34310,3,3,3,,維持,維持,
33090,3,,,,,,
34312,3,,,,,,
34316,3,3,3,3,維持,維持,維持
34318,2,2,2,2,維持,維持,維持
34319,3,3,3,3,維持,維持,維持
34320,3,,,,,,
34321,3,3,3,3,維持,維持,維持
34324,1,1,1,1,維持,維持,維持
33157,3,,,,,,
34326,3,,,,,,
34331,3,3,,,維持,,
34333,3,3,3,3,維持,維持,維持
34334,2,2,2,,維持,維持,
33159,3,,,,,,
34337,3,3,3,,維持,維持,
34341,1,,,,,,
34342,1,1,1,1,維持,維持,維持
33192,1,1,1,,維持,維持,
34345,3,3,3,3,維持,維持,維持
34346,1,1,1,1,維持,維持,維持
34347,3,3,3,3,維持,維持,維持
34351,3,3,3,3,維持,維持,維持
34353,3,3,3,3,維持,維持,維持
34355,3,3,3,3,維持,維持,維持
34358,3,3,,,維持,,
34359,2,2,2,2,維持,維持,維持
33301,1,1,1,,維持,維持,
34366,2,2,2,2,維持,維持,維持
34367,3,3,3,3,維持,維持,維持
34370,3,3,3,3,維持,維持,維持
34376,3,,,,,,
33387,3,,,,,,
34381,3,3,,,維持,,
33522,3,,,,,,
33593,1,1,1,,維持,維持,
34385,1,1,1,1,維持,維持,維持
34389,3,3,3,3,維持,維持,維持
34390,2,2,2,2,維持,維持,維持
34391,3,,,,,,
34392,3,3,3,3,維持,維持,維持
33618,1,1,1,,維持,維持,
34396,3,3,3,3,維持,維持,維持
34400,3,3,3,3,維持,維持,維持
34404,2,2,2,2,維持,維持,維持
34413,3,3,3,3,維持,維持,維持
33700,3,,,,,,
34418,3,3,3,3,維持,維持,維持
34423,3,3,3,3,維持,維持,維持
34424,3,3,3,3,維持,維持,維持
34433,3,3,3,3,維持,維持,維持
34435,2,2,2,2,維持,維持,維持
33762,3,,,,,,
33778,3,,,,,,
34441,3,3,3,3,維持,維持,維持
33798,3,,,,,,
34447,1,,,,,,
34451,1,1,1,1,維持,維持,維持
34452,3,3,3,3,維持,維持,維持
34454,1,1,,,維持,,
34459,2,2,2,2,維持,維持,維持
34460,3,,,,,,
34461,3,3,3,3,維持,維持,維持
34464,1,1,1,1,維持,維持,維持
34465,3,3,3,3,維持,維持,維持
34467,3,3,3,3,維持,維持,維持
33961,3,,,,,,
34476,2,2,2,2,維持,維持,維持
34000,2,1,,,減少,,
34485,3,3,3,3,維持,維持,維持
34491,3,3,3,3,維持,維持,維持
34492,3,3,3,3,維持,維持,維持
34494,3,3,3,3,維持,維持,維持
34495,2,2,2,,維持,維持,
34087,3,,,,,,
34498,3,3,3,3,維持,維持,維持
34503,2,,,,,,
34506,3,3,3,3,維持,維持,維持
34508,3,3,3,,維持,維持,
34510,2,2,2,2,維持,維持,維持
34361,3,,,,,,
34519,3,3,3,3,維持,維持,維持
34393,1,1,1,,維持,維持,
34525,2,,,,,,
34531,3,3,3,3,維持,維持,維持
34533,3,3,,,維持,,
34535,3,3,3,3,維持,維持,維持
34537,2,2,2,2,維持,維持,維持
34417,3,,,,,,
34542,3,3,3,3,維持,維持,維持
34552,2,2,2,2,維持,維持,維持
34554,3,2,,,減少,,
34559,3,,,,,,
34560,2,2,2,2,維持,維持,維持
34497,1,1,1,,維持,維持,
34595,3,,,,,,
34601,3,,,,,,
34902,3,,,,,,
35018,3,,,,,,
35125,3,,,,,,
34598,2,2,2,2,維持,維持,維持
34600,1,1,1,2,維持,維持,増加
35131,3,,,,,,
34603,3,3,3,,維持,維持,
34604,3,3,3,3,維持,維持,維持
34615,3,3,,,維持,,
34618,3,,,,,,
34620,2,2,2,2,維持,維持,維持
34627,3,3,3,3,維持,維持,維持
34636,3,,,,,,
35355,1,1,1,,維持,維持,
34645,2,2,2,2,維持,維持,維持
34646,2,2,,,維持,,
34647,3,3,3,3,維持,維持,維持
34652,3,,,,,,
34656,3,3,3,3,維持,維持,維持
34660,3,,,,,,
34663,2,2,,,維持,,
34664,2,2,,,維持,,
34665,2,2,2,2,維持,維持,維持
34670,2,2,2,2,維持,維持,維持
35443,3,,,,,,
34673,3,3,3,3,維持,維持,維持
34677,3,3,3,3,維持,維持,維持
34680,3,,,,,,
34681,3,3,3,3,維持,維持,維持
34691,3,3,3,3,維持,維持,維持
35470,1,1,1,,維持,維持,
35536,3,,,,,,
34700,3,3,3,3,維持,維持,維持
35609,1,1,1,,維持,維持,
34708,3,3,3,3,維持,維持,維持
35821,3,,,,,,
34713,3,3,3,3,維持,維持,維持
34718,3,3,3,3,維持,維持,維持
34719,3,3,3,3,維持,維持,維持
34725,2,2,2,2,維持,維持,維持
36187,3,,,,,,
34733,1,1,1,1,維持,維持,維持
34734,1,1,1,1,維持,維持,維持
36216,3,,,,,,
36360,1,1,1,,維持,維持,
34738,3,,,,,,
36375,1,1,1,,維持,維持,
34740,2,2,2,,維持,維持,
34741,3,3,3,3,維持,維持,維持
34743,3,3,3,,維持,維持,
34746,3,3,3,3,維持,維持,維持
34750,3,3,3,3,維持,維持,維持
34751,1,1,1,,維持,維持,
34755,2,2,2,2,維持,維持,維持
34757,2,2,2,2,維持,維持,維持
34761,3,3,,,維持,,
34765,1,1,1,1,維持,維持,維持
34769,1,1,1,1,維持,維持,維持
34771,2,2,2,2,維持,維持,維持
36433,3,,,,,,
34779,3,3,3,3,維持,維持,維持
34782,3,3,3,3,維持,維持,維持
34794,3,3,,,維持,,
36473,3,,,,,,
34798,2,2,,,維持,,
36755,3,,,,,,
34806,3,3,3,3,維持,維持,維持
34808,2,2,2,2,維持,維持,維持
34817,3,3,3,3,維持,維持,維持
34818,3,,,,,,
34826,3,3,3,3,維持,維持,維持
34828,2,2,2,2,維持,維持,維持
34836,3,3,3,3,維持,維持,維持
34847,2,,,,,,
34856,3,3,3,2,維持,維持,減少
34858,2,2,2,2,維持,維持,維持
36756,3,,,,,,
34864,2,2,2,2,維持,維持,維持
37080,3,,,,,,
34867,2,,,,,,
37125,3,,,,,,
34871,3,3,3,3,維持,維持,維持
34873,3,,,,,,
34876,3,3,3,3,維持,維持,維持
34889,2,2,2,2,維持,維持,維持
34890,3,3,3,3,維持,維持,維持
34900,3,3,3,3,維持,維持,維持
37299,3,,,,,,
37305,3,,,,,,
34909,3,3,3,3,維持,維持,維持
34913,2,2,1,1,維持,減少,維持
34921,3,3,3,3,維持,維持,維持
34922,1,1,1,1,維持,維持,維持
34923,3,,,,,,
37472,1,1,1,,維持,維持,
34932,2,2,2,2,維持,維持,維持
34934,3,3,3,3,維持,維持,維持
34936,2,2,2,1,維持,維持,減少
34942,2,2,2,,維持,維持,
34947,3,3,,,維持,,
37527,3,,,,,,
34953,3,,,,,,
37654,3,,,,,,
34962,2,,,,,,
37759,1,1,1,,維持,維持,
34967,1,,,,,,
34971,2,2,2,2,維持,維持,維持
34978,3,3,3,3,維持,維持,維持
34980,3,3,3,3,維持,維持,維持
34987,3,3,3,3,維持,維持,維持
34993,3,3,3,3,維持,維持,維持
34996,3,,,,,,
34998,3,3,,,維持,,
35003,3,,,,,,
35004,1,,,,,,
37790,1,1,1,,維持,維持,
35011,3,,,,,,
37902,1,1,1,,維持,維持,
35016,3,3,3,3,維持,維持,維持
37905,3,,,,,,
35019,3,3,3,3,維持,維持,維持
38254,1,1,1,,維持,維持,
35032,2,2,,,維持,,
38307,1,1,1,,維持,維持,
35041,1,1,,,維持,,
35044,3,3,3,,維持,維持,
35046,3,3,3,3,維持,維持,維持
35048,3,3,3,3,維持,維持,維持
35049,2,2,2,2,維持,維持,維持
35050,3,,,,,,
35057,3,3,,,維持,,
35058,3,3,3,3,維持,維持,維持
35063,3,3,3,3,維持,維持,維持
35075,1,,,,,,
35079,3,3,3,3,維持,維持,維持
35080,3,3,3,3,維持,維持,維持
35084,1,1,1,1,維持,維持,維持
35088,3,3,3,3,維持,維持,維持
35091,3,3,,,維持,,
35094,3,3,3,3,維持,維持,維持
35096,3,3,3,3,維持,維持,維持
38387,3,,,,,,
35098,2,2,2,2,維持,維持,維持
35101,1,,,,,,
35110,3,,,,,,
35112,3,3,3,3,維持,維持,維持
35114,2,2,2,2,維持,維持,維持
35115,2,2,2,2,維持,維持,維持
35117,2,2,2,,維持,維持,
35118,2,,,,,,
35122,3,3,3,3,維持,維持,維持
38437,3,,,,,,
38481,3,,,,,,
38554,1,1,1,,維持,維持,
38590,3,,,,,,
35132,2,2,2,2,維持,維持,維持
35134,3,3,3,3,維持,維持,維持
35135,3,3,3,,維持,維持,
38929,1,1,1,,維持,維持,
35143,3,3,3,3,維持,維持,維持
35145,2,2,2,2,維持,維持,維持
35146,2,2,2,,維持,維持,
38977,3,,,,,,
35150,2,2,2,2,維持,維持,維持
35152,3,,,,,,
35153,3,3,3,3,維持,維持,維持
35156,2,,,,,,
35160,3,3,3,,維持,維持,
35165,3,3,3,3,維持,維持,維持
35167,3,3,3,3,維持,維持,維持
39114,3,,,,,,
35171,3,3,3,3,維持,維持,維持
39216,2,1,,,減少,,
35173,3,3,3,,維持,維持,
35178,2,2,2,2,維持,維持,維持
35188,3,,,,,,
39266,3,,,,,,
35194,2,2,2,2,維持,維持,維持
35196,3,,,,,,
35197,3,3,3,3,維持,維持,維持
39341,1,1,1,,維持,維持,
39751,3,,,,,,
35216,2,2,2,2,維持,維持,維持
35218,1,1,,,維持,,
35221,2,2,,,維持,,
35226,1,1,1,1,維持,維持,維持
